name,categories,lat,lng,neighborhood,nbhd_lat,nbhd_lng
Colectivo Coffee Roasters,Coffee Shop,41.92868428037587,-87.6424329143626,Park West,41.9289391,-87.64412659999999
Stan's Donuts & Coffee,Donut Shop,41.93292890543402,-87.64504488878092,Park West,41.9289391,-87.64412659999999
The Wiener's Circle,Hot Dog Joint,41.930246296101586,-87.64360850019578,Park West,41.9289391,-87.64412659999999
Guitar Center,Music Store,41.930283,-87.648787,Park West,41.9289391,-87.64412659999999
Chipotle Mexican Grill,Mexican Restaurant,41.93303499501625,-87.64420581377357,Park West,41.9289391,-87.64412659999999
Parson’s Chicken & Fish,Fried Chicken Joint,41.92650588535568,-87.64859433563565,Park West,41.9289391,-87.64412659999999
Bacci Pizzeria,Pizza Place,41.92904304313245,-87.64885319735474,Park West,41.9289391,-87.64412659999999
Tandoor Char House,North Indian Restaurant,41.93063933141973,-87.64894439066306,Park West,41.9289391,-87.64412659999999
Galway Bay,Pub,41.93292030595423,-87.64157954572478,Park West,41.9289391,-87.64412659999999
Chicago Getaway Hostel,Hostel,41.92677198563691,-87.64453004872418,Park West,41.9289391,-87.64412659999999
Banana Republic Factory Store,Clothing Store,41.93201169620867,-87.64473006474913,Park West,41.9289391,-87.64412659999999
Del Seoul,Korean Restaurant,41.92949482907576,-87.64288253844796,Park West,41.9289391,-87.64412659999999
Gaslight Bar,Beer Garden,41.92693144406929,-87.64137686987524,Park West,41.9289391,-87.64412659999999
Nando's,Portuguese Restaurant,41.932837809051634,-87.64634315669313,Park West,41.9289391,-87.64412659999999
Wrightwood 659,Art Gallery,41.928825,-87.645003,Park West,41.9289391,-87.64412659999999
Molly's Cupcakes,Cupcake Shop,41.92885755299435,-87.64241972258561,Park West,41.9289391,-87.64412659999999
Tarascas International,Mexican Restaurant,41.93001471635925,-87.64323512364138,Park West,41.9289391,-87.64412659999999
Turkitch - Turkish Kitchen,Bakery,41.932692,-87.643392,Park West,41.9289391,-87.64412659999999
Half Shell,Seafood Restaurant,41.932835184287356,-87.64654280172348,Park West,41.9289391,-87.64412659999999
Sultan's Market,Falafel Restaurant,41.928385847436374,-87.64213434946039,Park West,41.9289391,-87.64412659999999
Firecakes,Donut Shop,41.926872633534515,-87.64122245586235,Park West,41.9289391,-87.64412659999999
Bourgeois Pig,Coffee Shop,41.92554533310141,-87.64786232321197,Park West,41.9289391,-87.64412659999999
Burwood Tap,Bar,41.92916518293313,-87.64759582370814,Park West,41.9289391,-87.64412659999999
Frances' Deli,Deli / Bodega,41.92918733400178,-87.64260914008216,Park West,41.9289391,-87.64412659999999
The Fat Shallot,Sandwich Place,41.927404,-87.641636,Park West,41.9289391,-87.64412659999999
Yolk,Breakfast Spot,41.9328562582528,-87.64160854185909,Park West,41.9289391,-87.64412659999999
Las Fuentes,Mexican Restaurant,41.92895830000001,-87.64914619999999,Park West,41.9289391,-87.64412659999999
Toro Sushi,Sushi Restaurant,41.92896030483878,-87.64249966770257,Park West,41.9289391,-87.64412659999999
Basil Leaf Cafe,Italian Restaurant,41.92720657937175,-87.64146107686892,Park West,41.9289391,-87.64412659999999
Tacos & Burrito Express,Burrito Place,41.92845225180346,-87.64895247728043,Park West,41.9289391,-87.64412659999999
The Original Pancake House,New American Restaurant,41.93285596643362,-87.64451084838828,Park West,41.9289391,-87.64412659999999
Tonic Room,Bar,41.92683636695691,-87.64884056921795,Park West,41.9289391,-87.64412659999999
Angela's Burrito Style,Mexican Restaurant,41.929262163345015,-87.64266084796517,Park West,41.9289391,-87.64412659999999
Kingston Mines,Jazz Club,41.928697813363414,-87.64905759078432,Park West,41.9289391,-87.64412659999999
Aloha Eats,Hawaiian Restaurant,41.928782010594574,-87.64240698649643,Park West,41.9289391,-87.64412659999999
aliveOne,Speakeasy,41.931544401418385,-87.64885417664077,Park West,41.9289391,-87.64412659999999
The Wild Hare,Music Venue,41.92944481645063,-87.64898551889351,Park West,41.9289391,-87.64412659999999
Noodles In the Pot,Thai Restaurant,41.92695659464324,-87.64890749343019,Park West,41.9289391,-87.64412659999999
The UPS Store,Shipping Store,41.92794066609414,-87.64218807220459,Park West,41.9289391,-87.64412659999999
The Pasta Bowl,Italian Restaurant,41.926458268236566,-87.64116666886112,Park West,41.9289391,-87.64412659999999
Hustle Fitness,Gym / Fitness Center,41.92986399845183,-87.64891639268801,Park West,41.9289391,-87.64412659999999
B.L.U.E.S.,Music Venue,41.92780043840273,-87.6488813486259,Park West,41.9289391,-87.64412659999999
PNC Bank,Bank,41.92923973988873,-87.64916047453886,Park West,41.9289391,-87.64412659999999
Chengdu Impression 成都印象,Szechuan Restaurant,41.92860204175434,-87.64876562125906,Park West,41.9289391,-87.64412659999999
Massage Envy,Spa,41.933042155615006,-87.64627811901434,Park West,41.9289391,-87.64412659999999
Leah Chavie Skin Care Boutique,Spa,41.927136318716784,-87.6489296533143,Park West,41.9289391,-87.64412659999999
The Mayan Palace Mexican Cuisine,Mexican Restaurant,41.93173,-87.6486,Park West,41.9289391,-87.64412659999999
Raj Darbar,Indian Restaurant,41.93089624622492,-87.64911226868247,Park West,41.9289391,-87.64412659999999
Sushi Mon,Sushi Restaurant,41.926598057525595,-87.64108338272332,Park West,41.9289391,-87.64412659999999
T-Mobile,Mobile Phone Shop,41.932482,-87.645009,Park West,41.9289391,-87.64412659999999
House of Hunan,Chinese Restaurant,41.925894,-87.6410753,Park West,41.9289391,-87.64412659999999
AKIRA,Women's Store,41.932781418929835,-87.6453501063718,Park West,41.9289391,-87.64412659999999
Next Door,Coworking Space,41.93252180656479,-87.64585118997411,Park West,41.9289391,-87.64412659999999
Veggie Grill,Vegetarian / Vegan Restaurant,41.9329614,-87.6443275,Park West,41.9289391,-87.64412659999999
Salon Envy,Salon / Barbershop,41.9307735277358,-87.64893170177382,Park West,41.9289391,-87.64412659999999
SEE,Optical Shop,41.92892545026752,-87.64225646853447,Park West,41.9289391,-87.64412659999999
Lito's Empanadas,Snack Place,41.92945276506765,-87.64283117025371,Park West,41.9289391,-87.64412659999999
Dog & Kitty in the City,Pet Store,41.92982482910156,-87.64913177490234,Park West,41.9289391,-87.64412659999999
Edwardo's Natural Pizza,Pizza Place,41.93089483435761,-87.64897249810281,Park West,41.9289391,-87.64412659999999
Jia's Restaurant,Sushi Restaurant,41.9285655398778,-87.64884476337195,Park West,41.9289391,-87.64412659999999
Nail Princess,Spa,41.93114471435547,-87.6490707397461,Park West,41.9289391,-87.64412659999999
Bluebird Lanes,Bowling Alley,41.73722488208713,-87.71966823849496,Parkview,41.7381503,-87.7141857
Metra - Ashburn,Train Station,41.741090260654076,-87.71323442459106,Parkview,41.7381503,-87.7141857
Stan's Coffee And Donuts,Coffee Shop,41.73608017486539,-87.71469460855047,Parkview,41.7381503,-87.7141857
Lee (John) Park,Park,41.73610069853566,-87.7146779818443,Parkview,41.7381503,-87.7141857
Billy's Grill,American Restaurant,41.740646591227176,-87.71488485192418,Parkview,41.7381503,-87.7141857
Lee Playlot Park,Park,41.73608954279441,-87.71464489913735,Parkview,41.7381503,-87.7141857
Johnstone Supply Chicago-South,Furniture / Home Store,41.73841585758778,-87.71757351736196,Parkview,41.7381503,-87.7141857
Lawndale & 87th Street,Intersection,41.73609493400718,-87.71467225561949,Parkview,41.7381503,-87.7141857
Subway,Sandwich Place,41.737569444444446,-87.71847222222222,Parkview,41.7381503,-87.7141857
Pannozas,Gift Shop,41.73603225240634,-87.71459418666191,Parkview,41.7381503,-87.7141857
Legion Park,Park,41.98350744466047,-87.70595338479326,Peterson Park,41.9847536,-87.70371349999999
Mather (Stephen Tyng) Park,Park,41.98907288390797,-87.70280168106734,Peterson Park,41.9847536,-87.70371349999999
Dunkin',Donut Shop,41.98571173191631,-87.69889581132486,Peterson Park,41.9847536,-87.70371349999999
IHOP,Breakfast Spot,41.98895933140799,-87.70482885192396,Peterson Park,41.9847536,-87.70371349999999
Arcadia Wine & Spirits,Pharmacy,41.982884000000006,-87.709183,Peterson Park,41.9847536,-87.70371349999999
Woo Chon Korean BBQ Restaurant,Korean Restaurant,41.98625358688357,-87.69949229807679,Peterson Park,41.9847536,-87.70371349999999
Pita Kabob,Middle Eastern Restaurant,41.98512607750784,-87.6991029240162,Peterson Park,41.9847536,-87.70371349999999
My Hookah Cafe,Hookah Bar,41.986919889537674,-87.70182248678627,Peterson Park,41.9847536,-87.70371349999999
Cravin' Chicago Wings,Wings Joint,41.98642921656916,-87.6993902364443,Peterson Park,41.9847536,-87.70371349999999
Superior Food Mart,Food & Drink Shop,41.985704,-87.698812,Peterson Park,41.9847536,-87.70371349999999
Gohyang Food Market,Grocery Store,41.986095,-87.699586,Peterson Park,41.9847536,-87.70371349999999
Pizzeria Calzone,Pizza Place,41.987738,-87.703453,Peterson Park,41.9847536,-87.70371349999999
Cabos Baja Mexican Cafe & Grill,Food Court,41.9863937,-87.6996137,Peterson Park,41.9847536,-87.70371349999999
McDonald's,Fast Food Restaurant,41.7221025091684,-87.57578067017221,Pill Hill,41.7262529,-87.5757752
Chase Bank,Bank,41.722951,-87.577223,Pill Hill,41.7262529,-87.5757752
White Castle,Fast Food Restaurant,41.72278418907704,-87.57589719040972,Pill Hill,41.7262529,-87.5757752
Urban ComUniversity,Gym / Fitness Center,41.729382,-87.575231,Pill Hill,41.7262529,-87.5757752
Little Caesars Pizza,Pizza Place,41.722981,-87.57469499999999,Pill Hill,41.7262529,-87.5757752
PM Wine & Spirits,Market,41.722954,-87.576789,Pill Hill,41.7262529,-87.5757752
Kwei Lin,Chinese Restaurant,41.72233391952922,-87.57325875433924,Pill Hill,41.7262529,-87.5757752
Sharks,Fried Chicken Joint,41.72233494171413,-87.57391985630483,Pill Hill,41.7262529,-87.5757752
Sprint Store,Mobile Phone Shop,41.72298079999999,-87.5751528,Pill Hill,41.7262529,-87.5757752
Edible Arrangements,Gift Shop,41.72206776929216,-87.57371448769061,Pill Hill,41.7262529,-87.5757752
Currency Exchange,Currency Exchange,41.72236740589142,-87.57596969604492,Pill Hill,41.7262529,-87.5757752
SUBWAY,Sandwich Place,41.72297182089828,-87.57636275611912,Pill Hill,41.7262529,-87.5757752
Jackson Hewitt Tax Service,Business Service,41.7221114,-87.5737684,Pill Hill,41.7262529,-87.5757752
RJ Fish & Chicken,Fast Food Restaurant,41.72279599183931,-87.57499139483619,Pill Hill,41.7262529,-87.5757752
Chitown Futbol,Soccer Field,41.849724607439484,-87.65830155463374,Pilsen,41.8524902,-87.6562598
Dunkin',Donut Shop,41.8526483657568,-87.6590481529048,Pilsen,41.8524902,-87.6562598
Dvorak Park,Park,41.85501165820091,-87.65378504645663,Pilsen,41.8524902,-87.6562598
HOUSE OF SOL @ FIESTA DEL SOL,Music Venue,41.85243779187828,-87.66106385095225,Pilsen,41.8524902,-87.6562598
Steak 'n Egger,Diner,41.85265503280759,-87.65597360167442,Pilsen,41.8524902,-87.6562598
Lo-Rez Brewing,Brewery,41.85377889617017,-87.65274297296608,Pilsen,41.8524902,-87.6562598
Mana Contemporary,Art Gallery,41.85086848928149,-87.65752215853715,Pilsen,41.8524902,-87.6562598
Subway,Sandwich Place,41.852572,-87.658876,Pilsen,41.8524902,-87.6562598
Dvorak Park Playground,Playground,41.855947673529634,-87.65480626268975,Pilsen,41.8524902,-87.6562598
Dvorak (Anton) Park,Park,41.85513033867111,-87.65392541885375,Pilsen,41.8524902,-87.6562598
Lil Kickers - Chitown Futbol,Soccer Field,41.84991847415602,-87.65821405756265,Pilsen,41.8524902,-87.6562598
May Street Cafe,Latin American Restaurant,41.85267013225798,-87.65489486553129,Pilsen,41.8524902,-87.6562598
Lowe's,Hardware Store,41.9065674,-87.6683403,Polish Downtown,41.9031814,-87.6670049
Wendy’s,Fast Food Restaurant,41.902994132673705,-87.66835637771237,Polish Downtown,41.9031814,-87.6670049
Target,Big Box Store,41.903424784235476,-87.66965335948241,Polish Downtown,41.9031814,-87.6670049
Pet Supplies Plus Wicker Park,Pet Store,41.9052330098849,-87.66937480395625,Polish Downtown,41.9031814,-87.6670049
La Pasadita,Mexican Restaurant,41.90277334400538,-87.66770335235543,Polish Downtown,41.9031814,-87.6670049
Starbucks,Coffee Shop,41.906571,-87.6694,Polish Downtown,41.9031814,-87.6670049
Ulta Beauty - Curbside Pickup Only,Cosmetics Shop,41.9055298,-87.6684577,Polish Downtown,41.9031814,-87.6670049
Smoke Daddy,BBQ Joint,41.903306717124636,-87.67284189031578,Polish Downtown,41.9031814,-87.6670049
Intelligentsia Coffee,Coffee Shop,41.903331391082475,-87.66792865107034,Polish Downtown,41.9031814,-87.6670049
Wicker Park Athletic Club,Gym,41.90305,-87.66894,Polish Downtown,41.9031814,-87.6670049
Seadog Sushi Bar,Sushi Restaurant,41.90347992167114,-87.66516739280341,Polish Downtown,41.9031814,-87.6670049
Potbelly Sandwich Shop,Sandwich Place,41.905374,-87.6694092,Polish Downtown,41.9031814,-87.6670049
Bangers & Lace,Bar,41.903454,-87.670302,Polish Downtown,41.9031814,-87.6670049
Falafel & Grill,Falafel Restaurant,41.90581834939223,-87.67017616192497,Polish Downtown,41.9031814,-87.6670049
Mon Lung,Chinese Restaurant,41.89990999286853,-87.66737629325694,Polish Downtown,41.9031814,-87.6670049
El Barco Mariscos,Seafood Restaurant,41.900742660830225,-87.66712631306184,Polish Downtown,41.9031814,-87.6670049
Alliance Bakery,Bakery,41.90331044145235,-87.67138724819019,Polish Downtown,41.9031814,-87.6670049
Philz Coffee,Coffee Shop,41.9034965,-87.6693684,Polish Downtown,41.9031814,-87.6670049
BIG & little's,New American Restaurant,41.905592954517694,-87.66968181757476,Polish Downtown,41.9031814,-87.6670049
Frontier,Bar,41.90128511204335,-87.66355163017565,Polish Downtown,41.9031814,-87.6670049
Little Victories,Cocktail Bar,41.902983,-87.670958,Polish Downtown,41.9031814,-87.6670049
Pulaski Park,Park,41.906250141738454,-87.66372166508607,Polish Downtown,41.9031814,-87.6670049
Mott Street,Asian Restaurant,41.907136946875134,-87.66752884713766,Polish Downtown,41.9031814,-87.6670049
Caffe Streets,Coffee Shop,41.90330959356743,-87.67203680661594,Polish Downtown,41.9031814,-87.6670049
Chopin Theatre,Theater,41.90335497331089,-87.66683412929645,Polish Downtown,41.9031814,-87.6670049
Shuga Records,Record Shop,41.90494725924225,-87.66904169253618,Polish Downtown,41.9031814,-87.6670049
Black Bull,Tapas Restaurant,41.90326623747301,-87.67079849162383,Polish Downtown,41.9031814,-87.6670049
The Standard Bar & Grill,Bar,41.90589401954782,-87.6705868542647,Polish Downtown,41.9031814,-87.6670049
Garden Gourmet Market,Grocery Store,41.902481926316156,-87.66763792713768,Polish Downtown,41.9031814,-87.6670049
Podhalanka,Eastern European Restaurant,41.903425580755396,-87.66715296569934,Polish Downtown,41.9031814,-87.6670049
Dusty Groove,Record Shop,41.902353486433746,-87.66765133750938,Polish Downtown,41.9031814,-87.6670049
Tailor Men's Salon,Salon / Barbershop,41.90338371246953,-87.67056812729203,Polish Downtown,41.9031814,-87.6670049
Alegrias Seafood Chicago,Mexican Restaurant,41.900537759168344,-87.66747786713042,Polish Downtown,41.9031814,-87.6670049
The Angry Crab,Seafood Restaurant,41.90531138734467,-87.66995429992676,Polish Downtown,41.9031814,-87.6670049
Phyllis' Musical Inn,Jazz Club,41.903358937365546,-87.6726080298397,Polish Downtown,41.9031814,-87.6670049
Tortello,Italian Restaurant,41.903436,-87.671859,Polish Downtown,41.9031814,-87.6670049
Bonchon (Bonchon Chicago - Division St),Korean Restaurant,41.903339470699606,-87.67123106425198,Polish Downtown,41.9031814,-87.6670049
Kimchi Pop!,Korean Restaurant,41.899109,-87.667026,Polish Downtown,41.9031814,-87.6670049
Komorebi,Sushi Restaurant,41.905687479567575,-87.67022213740533,Polish Downtown,41.9031814,-87.6670049
The Den Theatre,Theater,41.906027935054105,-87.6704730287971,Polish Downtown,41.9031814,-87.6670049
Great Clips,Salon / Barbershop,41.904887186406356,-87.66780450940132,Polish Downtown,41.9031814,-87.6670049
Temporis,Restaurant,41.898905,-87.667027,Polish Downtown,41.9031814,-87.6670049
Bordel,Speakeasy,41.90326764472593,-87.67070748572175,Polish Downtown,41.9031814,-87.6670049
Mildblend,Clothing Store,41.906214012397875,-87.67104376122086,Polish Downtown,41.9031814,-87.6670049
5411 Empanadas,Argentinian Restaurant,41.90322528711511,-87.66985362834383,Polish Downtown,41.9031814,-87.6670049
Lab Rabbit Optics,Optical Shop,41.90175,-87.66754,Polish Downtown,41.9031814,-87.6670049
Rite Liquors,Dive Bar,41.90329152282229,-87.66943900140859,Polish Downtown,41.9031814,-87.6670049
105F,Yoga Studio,41.90608906613789,-87.67111614121028,Polish Downtown,41.9031814,-87.6670049
Neon Wilderness,Cocktail Bar,41.904861549260076,-87.66895211765467,Polish Downtown,41.9031814,-87.6670049
Wicker Park Secret Agent Supply Co.,Hobby Shop,41.90500725748335,-87.6691193543166,Polish Downtown,41.9031814,-87.6670049
Vinny D's,Snack Place,41.903044,-87.670373,Polish Downtown,41.9031814,-87.6670049
The Lifeway Kefir Shop,Smoothie Shop,41.903272034247856,-87.67167666121321,Polish Downtown,41.9031814,-87.6670049
Subway,Sandwich Place,41.905505417761304,-87.66889224465865,Polish Downtown,41.9031814,-87.6670049
"Ruby Room, The Style of Wellness",Spa,41.90311934506242,-87.67166152942355,Polish Downtown,41.9031814,-87.6670049
The Bar Method,Gym / Fitness Center,41.904956,-87.668746,Polish Downtown,41.9031814,-87.6670049
Tropikava Kafe,Café,41.902856807818004,-87.67113319238513,Polish Downtown,41.9031814,-87.6670049
Belmont Army Surplus,Clothing Store,41.905623418873,-87.67020119040959,Polish Downtown,41.9031814,-87.6670049
Kokorokoko,Thrift / Vintage Store,41.90589068674201,-87.67034654764446,Polish Downtown,41.9031814,-87.6670049
Wicker Park Fitness,Gym,41.90320448271701,-87.67120630158551,Polish Downtown,41.9031814,-87.6670049
Pizza Metro,Pizza Place,41.903077,-87.670127,Polish Downtown,41.9031814,-87.6670049
d/vision optical,Optical Shop,41.90337065517112,-87.67232936143256,Polish Downtown,41.9031814,-87.6670049
Baskin-Robbins,Ice Cream Shop,41.90514457482096,-87.66779727269804,Polish Downtown,41.9031814,-87.6670049
Holiday Jones,Hostel,41.90323467447529,-87.66986869469915,Polish Downtown,41.9031814,-87.6670049
